ID,SYMBOL,NAME,EXCHANGE
41625,PHGE,Biomx Inc,NYSE American
41626,ELA,Envela Corp,NYSE American
41627,MTA,Metalla Royalty & Streaming Ltd,NYSE American
41628,DFBH,DFB Healthcare Acquisitions Corp.,NasdaqCM
41629,DMTKW,"DermTech, Inc.",Other OTC
41630,LFACW,LF Capital Acquisition Corp. WT EXP 062220,NasdaqCM
41631,BSMP,Invesco BulletShares (R) 2025 Municipal Bond ETF,NasdaqGM
41632,ARTLW,"Artelo Biosciences, Inc.",NasdaqCM
41633,DSKEW,"Daseke, Inc. Warrant",NasdaqCM
41634,RILYH,"B. Riley Financial, Inc.",NasdaqGM
41635,DFBHW,Healthcare Acquisitions Corp. Warrant ,NasdaqGS
41636,BHFAL,"Brighthouse Financial, Inc.",NasdaqGS
41637,ARYAW,ARYA Sciences Acquisition Corp. WT EXP 101025,NasdaqCM
41638,CPAAW,Conyers Park II Acquisition Corp.,NasdaqCM
41639,ROSEW,Rosehill Resources Inc. Warrants,NasdaqCM
41640,COWNL,Cowen Inc. - 7.75% Senior Notes,NasdaqGS
41641,DDMXW,DD3 Acquisition Corp. WT EXP 102023,NasdaqCM
41642,CYRXW,"CryoPort, Inc. Warrants",NasdaqCM
41643,BSMN,Invesco BulletShares (R) 2023 Municipal Bond ETF,NasdaqGM
41644,PAVMZ,"PAVmed Inc. Series Z Warrant
",NasdaqCM
41645,HHHHW,Wealthbridge Acquisition Limited,NasdaqCM
41646,CTACW,Chaserg Technology Acquisition Corp WT EXP 041025,NasdaqCM
41647,DDMXU,DD3 Acquisition Corp. Units,NasdaqCM
41648,SMMCW,South Mountain Merger Corp WT,NasdaqCM
41649,SOLOW,Electrameccanica Vehicles Corp. WT EXP 080323,NasdaqCM
41650,BSMM,Invesco BulletShares (R) 2022 Municipal Bond ETF,NasdaqGM
41651,CHNGU,Change Healthcare Inc.,NasdaqGS
41652,DISHV,DISH Network Corporation,NasdaqGS
41653,ABEOW,Abeona Therapeutics Inc.,NasdaqCM
41654,MEDS,Trxade Group Inc,NasdaqGS
41655,DCOMP,"Dime Community Bancshares, Inc.",NasdaqGS
41656,MFH,Mercurity Fintech Holding Inc,NasdaqGS
41657,CLPT,Clearpoint Neuro Inc,NasdaqCM
41658,GRIL,Muscle Maker Inc,NasdaqGS
41659,DPHCW,DiamondPeak Holdings Corp.,NasdaqCM
41660,PAACR,Proficient Alpha Acquisition Corp.,NasdaqCM
41661,GLADD,Gladstone Capital Corporation -,NasdaqGS
41662,HWCPL,Hancock Whitney Corporation 5.95% SUB NT 45,NasdaqGS
41663,TDACW,Trident Acquisitions Corp. Warrants ,NasdaqCM
41664,DRIOW,"DarioHealth Corp. Warrant
",NasdaqCM
41665,VKTXW,"Viking Therapeutics, Inc. Warrant",NasdaqCM
41666,FDUSZ,Fidus Investment Corporation,NasdaqGS
41667,CMFNL,CM Finance Inc - 6.125% Notes d,NasdaqGS
41668,DEACW,Diamond Eagle Acquisition Corp.,NasdaqCM
41669,ALACR,Alberton Acquisition Corporation RT,NasdaqCM
41670,OFSSZ,OFS Capital Corporation - 6.50%,NasdaqGS
41671,INBKZ,First Internet Bancorp - Fixed-,NasdaqGS
41672,OFSSL,OFS Capital Corporation 6.375% NT 25,NasdaqGS
41673,NFINW,Netfin Acquisition Corp.,NasdaqCM
41674,XBIOW,"Xenetic Biosciences, Inc.",NasdaqCM
41675,PTMN,Portman Ridge Finance Corp,NasdaqGS
41676,IEAWW,"Infrastructure and Energy Alternatives, Inc. Warrant",NasdaqCM
41677,CREXW,"Creative Realities, Inc. WT EXP 110922",NasdaqCM
41678,SLNOW,"Soleno Therapeutics, Inc.",NasdaqGS
41679,LOACW,Longevity Acquisition Corporation WT EXP 073125,NasdaqCM
41680,TMCXU,Trinity Merger Corp.,NasdaqCM
41681,TANNZ,TravelCenters of America LLC 8% SR NT 2030,NasdaqGS
41682,MRCCL,Monroe Capital Corporation - 5.,NasdaqGS
41683,WHFBZ,"WhiteHorse Finance, Inc. - 6.50",NasdaqGS
41684,TMCX,Trinity Merger Corp.,NasdaqCM
41685,PHUNW,Phunware Inc.,NasdaqCM
41686,GRSHW,"Gores Holdings III, Inc. WT EXP 091123",NasdaqGS
41687,THCAW,Tuscan Holdings Corp. II Warrant,NasdaqCM
41688,POLY,PolyPid Ltd. ,YHD
41689,TANNL,TravelCenters of America LLC SR NT,NasdaqGS
41690,TBLTU,"ToughBuilt Industries, Inc.",NasdaqCM
41691,ZGYHU,Yunhong International,NasdaqGS
41692,RILYM,"B. Riley Financial, Inc. - 6.37",NasdaqGM
41693,HJLIW,"Hancock Jaffe Laboratories, Inc. Warrants",NasdaqCM
41694,APDNW,Applied DNA Sciences Inc Warrant,NasdaqCM
41695,TMCXW,Trinity Merger Quote,NasdaqCM
41696,AIRTW,"Air T, Inc.",NasdaqGM
41697,HSAC,Health Sciences Acquisitions Corporation,NasdaqCM
41698,OPESW,Opes Acquisition Corp WT,NasdaqCM
41699,ADILW,"Adial Pharmaceuticals, Inc. WT EXP 073123",NasdaqCM
41700,CRSAW,Crescent Acquisition Corp.,NasdaqCM
41701,ATISW,"Attis Industries, Inc.",NasdaqCM
41702,BVXVW,BiondVax Pharmaceuticals Ltd. Warrants,NasdaqCM
41703,EDTXW,EdtechX Holdings Acquisition Corp. WT EXP 123125,NasdaqCM
41704,JFKKW,8i Enterprises Acquisition Corp.,NasdaqCM
41705,JFKKR,8i Enterprises Acquisition Corp.,NasdaqCM
41706,ANDAR,Andina Acquisition Corp. III,NasdaqCM
41707,MDGSW,Medigus Ltd. WT C EXP 072323,NasdaqCM
41708,AGBAR,AGBA Acquisition Limited,NasdaqCM
41709,ALGRW,Allegro Merger Corp. WT EXP 010625,NasdaqCM
41710,BNGOW,"BioNano Genomics, Inc. WT EXP 082123",NasdaqCM
41711,TOTAW,Tottenham Acquisition I Limited WT EXP 050625,NasdaqCM
41712,ZNWAA,"Zion Oil & Gas, Inc.",NasdaqGM
41713,ALGRR,Allegro Merger Corp. RT,NasdaqCM
41714,GXGXW,GX Acquisition Corp.,NasdaqCM
41715,GECCN,Great Elm Capital Corp. - Notes,NasdaqGM
41716,HCCHR,HL Acquisition Corp. RT,NasdaqGS
41717,CHEKZ,Check-Cap Ltd. Series C Warrant,NasdaqCM
41718,ENTXW,Entera Bio Ltd. WT EXP 062723,NasdaqCM
41719,VTIQW,VectoIQ Acquisition Corp. WT EXP 051623,NasdaqCM
41720,SAMAW,Schultze Special Purpose Acquisition Corp.,NasdaqCM
41721,TBLTW,"ToughBuilt Industries, Inc. WT EXP 110923",NasdaqCM
41722,SNOAW,Sonoma Pharmaceuticals Inc,NasdaqGS
41723,HCCHW,HL Acquisition Corp. WT EXP 062123,NasdaqCM
41724,OXSQL,Oxford Square Capital Corp. 6.50% NT 24,NasdaqGS
41725,OXSQZ,Oxford Square Capital Corp. - 6,NasdaqGS
41726,TZACW,Tenzing Acquisition Corp. WT EXP 022325,NasdaqCM
41727,BROGR,Twelve Seas Investment Company,NasdaqCM
41728,BROGU,Twelve Seas Investment Company,NasdaqCM
41729,TIBRW,Tiberius Acquisition,NasdaqCM
41730,USWSW,"U.S. Well Services, Inc. WT EXP 031524",NasdaqCM
41731,HSACW,Health Sciences Acquisitions Corporation,NasdaqGS
41732,THCBW,Tuscan Holdings Corp.,NasdaqCM
41733,LMFAW,Lm Funding WT ,NasdaqCM
41734,OTLKW,"Outlook Therapeutics, Inc. - Se",NasdaqCM
41735,PAACW,Proficient Alpha Acquisition Corp.,NasdaqCM
41736,LOACR,Longevity Acquisition Corporation RT,NasdaqCM
41737,OPGNW,"OpGen, Inc. Warrant
Data is currently not available
",NasdaqCM
41738,HHHHR,Wealthbridge Acquisition Limited,NasdaqCM
41739,THWWW,Target Hospitality Corp.,NasdaqCM
41740,NEWTL,Newtek Business Services Corp.,NasdaqGS
41741,MNCLW,Monocle Acquisition Corporation,NasdaqCM
41742,BCDAW,"BioCardia, Inc.",NasdaqCM
41743,ACTTW,Act II Global Acquisition Corp.,NasdaqCM
41744,ACAMW,Acamar Partners Acquisition Corp.,NasdaqCM
41745,KERNW,Akerna Corp.,NasdaqGS
41746,EVSIW,"Envision Solar International, Inc.",NasdaqCM
41747,EMMAW,"Emmaus Life Sciences, Inc.",NasdaqGS
41748,CFFAW,CF Finance Acquisition Corp.,NasdaqCM
41749,AGBAW,AGBA Acquisition Limited,NasdaqCM
41750,CHEKW,Check-Cap Ltd A WT,NasdaqCM
41751,GMHIW,"Gores Metropoulos, Inc.",NasdaqGS
41752,FPAYW,"FlexShopper, Inc. WT EXP 092823",NasdaqCM
41753,FMCIW,Forum Merger II Corporation WT EXP 093025,NasdaqCM
41754,EYEGW,"Eyegate Pharmaceuticals, Inc. Warrants",NasdaqCM
41755,IMACW,"IMAC Holdings, Inc.",NasdaqCM
41756,INSUW,Insurance Acquisition Corp.,NasdaqCM
41757,TKKSR,TKK Symphony Acquisition Corporation COM NPV (S/R SUBS RTS),NasdaqGS
41758,PNNTG,PennantPark Investment Corporat,NasdaqGS
41759,FDUSG,Fidus Investment Corporation 5.375% Notes Due 2024,NasdaqGS
41760,ZCZZT,ZCZZT,NasdaqGS
41761,RILYN,"B. Riley Financial, Inc. - 6.50",NasdaqGM
41762,OFSSI,Ofs Capital Corp 5.95% Notes Due 2026,NasdaqGS
41763,ORSNR,Orisun Acquisition Corp.,NasdaqCM
41764,ZJZZT,ZJZZT,NasdaqGS
41765,BSMO,Invesco BulletShares (R) 2024 Municipal Bond ETF,NasdaqGM
41766,ZIONL,Zions Bancorporation N.A. - 6.9,NasdaqGS
41767,GLADL,Gladstone Capital Corporation -,NasdaqGS
41768,DHCNI,Diversified Healthcare Trust  -,NasdaqGS
41769,JMPNL,JMP Group LLC - 7.25% Senior No,NasdaqGM
41770,SSPKW,Silver Spike Acquisition Corp.,NasdaqGS
41771,VERBW,"Verb Technology Company, Inc.",NasdaqGS
41772,ANDAW,Andina Acquisition Corp. III,NasdaqCM
41773,SHIPZ,Seanergy Maritime Holdings Corp.,NasdaqCM
41774,BWMCW,Boxwood Merger Corp.,NasdaqCM
41775,CNFRL,"Conifer Holdings, Inc. - Senior",NasdaqGM
41776,TKKSW,Glory Star New Media Group Holdings Limited,NasdaqCM
41777,DWEQ,AdvisorShares DWA Alpha Equal Weight ETF,NasdaqGM
41778,BSMT,Invesco BulletShares 2029 Municipal Bond ETF,NasdaqGM
41779,BSMR,Invesco BulletShares (R) 2027 Municipal Bond ETF,NasdaqGM
41780,SONGW,Akazoo S.A.,NasdaqGS
41781,BSMQ,Invesco BulletShares (R) 2026 Municipal Bond ETF,NasdaqGM
41782,TOTAR,Tottenham Acquisition I Limited RT,NasdaqGS
41783,DWUS,AdvisorShares DWA FSM US Core ETF,NasdaqGM
41784,FLMNW,Falcon Minerals Corporation WT EXP 072122,NasdaqCM
41785,HSACU,Health Sciences Acquisitions Corporation,NasdaqGS
41786,PSTVZ,Plus Therapeutics Inc WT,NasdaqCM
41787,JMPNZ,JMP Group LLC - 6.875% Senior N,NasdaqGS
41788,LMRKN,Landmark Infrastructure Partners LP,NasdaqGM
41789,KTOVW,Kitov Pharamceuti WT,NasdaqCM
41790,DWAW,AdvisorShares DWA FSM All Cap World ETF,NasdaqGM
41791,RILYO,"B. Riley Financial, Inc. - 6.75",NasdaqGM
41792,PACQW,Pure Acquisition Corp WT,NasdaqCM
41793,AMCIW,AMCI Acquisition Corp.,NasdaqCM
41794,RILYI,"B. Riley Financial, Inc. - 6.87",NasdaqGS
41795,NGHCZ,National General Holdings Corp.,NasdaqGS
41796,THBRW,"Thunder Bridge Acquisition II, Ltd.",NasdaqGS
41797,ATEST-C,Atest C,NYSE American
41799,BWL-A,Bowl America Inc,NYSE American
41800,SCCB,378,NYSE American
41801,NRCG,NRC Group Holdings Corp.,NYSE American
41802,LTSK,LADENBURG THALMANN FINL SERVS I,NYSE American
41803,ATEST,Test-NYSE Mkt LLC,NYSE American
41804,LTSF,Ladenburg Thalmann Financial Services Inc. 7.00% SN NT 28,NYSE American
41805,LTSH,LADENBURG THALMANN FINL SERVS I,NYSE American
41806,KLR,Kaleyra Inc,NYSE American
41807,SACC,Sachem Capital Corp. 6.875% Not,NYSE American
41808,EQX,Equinox Gold Corp,NYSE American
41809,BRBS,Blue Ridge Bankshares Inc,NYSE American
41810,MLSNT.PA,Sintesi SpA,YHD
41811,CBR.PA,ROBERTET CDV 87,Paris
41812,PATBS.PA,PLANT ADVANCED BS,Paris
41814,VERBS.PA,VERGNET BSA,Paris
41816,FATBS.PA,FONC ATLAND BSA,Paris
41817,MLPSH.PA,TPSH SA,YHD
41818,PABSB.PA,PARROT BSA 2,Paris
41819,CUR.LS,CUR Stock LS,Not Available
41820,ALIVA.PA,Ivalis SA,Not Available
41821,MLSKN.PA,Microskin PLC,Not Available
41822,BGHS.AS,Boussard & Gavaudan Holding Limited,Not Available
41823,MLSCH.PA,Schobrunn Paris SA,Not Available
41824,ALVIA.PA,Vialife SA,YHD
41825,MLSHD.PA,Scandinavian House Development AG,YHD
41826,MBWBT.PA,MBWS BSA 2022,Paris
41827,MBWSZ.PA,MBWS BSAR 2023,Paris
41828,PSMP.BR,ProSiebenSat.1 Media SE,Brussels
41829,VVY.AS,Vivoryon Therapeutics AG,Amsterdam
41830,MLSMP.PA,Semplicemente SpA,YHD
41831,WES.AS,Koninklijke Wessanen N.V.,Amsterdam
41832,VERIZ.BR,Verizon Communications Inc.,Not Available
41833,VALE3.PA,Vale S.A.,Paris
41834,STTL.BR,Settlements SA,Not Available
41835,ALTLX.PA,Toolux Sanding SA,YHD
41836,VTA.AS,Volta Finance Ltd,Amsterdam
41837,MLVAL.PA,Valoneo SAS,YHD
41838,VMGBS.PA,VISIOMED BSA2018-1,Paris
41839,TFG.AS,Tetragon Financial Group Ltd,Amsterdam
41840,PRBS1.PA,PROLOG BSAAR20,Paris
41841,DSC1W.AS,DUTCH STAR C WAR,Amsterdam
41842,FTRN.PA,FUTUREN SA,Paris
41843,GTBP.PA,GT Biopharma Inc,YHD
41845,GAUBS.PA,GAUSSIN BSAR,Paris
41846,QGCBT.PA,QUANTGENBSA27JAN20,Paris
41849,MLSTM.PA,Steam France SA,YHD
41851,DRVBS.PA,DRONE VOLT BS,Paris
41852,MLEAV.PA,EAVS Groupe Equipements Audiovisuels et Systemes SA,Paris
41855,FOOTL.BR,FOOTL Stock BR,Brussels
41856,BUDBS.PA,MINT BS,Paris
41859,COMAE.LS,"COMPTA - Equipamentos e Servicos de Informatica, S.A.",Lisbon
41860,PUBBS.PA,PUBLICIS BSA,Paris
41864,NLFBS.PA,NEOLIFE BS,Paris
41865,ALOCA.PA,Oceasoft SA,Paris
41866,ALEBS.PA,EMOVA BS,Paris
41867,MLGRD.PA,Revival Expansion SA,YHD
41868,MLFXO.PA,Finaxo Environnement SA,YHD
41869,ALEMV.PA,Emova Group SA,Paris
41870,CYBBS.PA,CYBERGUN BSA 1,Paris
41871,PABSA.PA,PARROT BSA 1,Paris
41872,MLDYH.PA,Design Your Home Holding AB (publ),YHD
41873,MLPVG.PA,Groupe Plus Values SA,YHD
41874,O2IBS.PA,O2I BSA,Paris
41875,ALDSJ.PA,DELTA DRONE BSA J,Paris
41876,CGGBS.PA,CGG BSA 1,Paris
41877,MLAMY.PA,Mld SA,YHD
41878,MLAUD.PA,Audience Labs SA,YHD
41880,INPHI.AS,INPHI Stock AS,Amsterdam
41881,SIPH.PA,Societe Internationale de Plantations d'Heveas Societe Anonyme,Paris
41882,ARDO.PA,ARDO Stock PA,YHD
41883,MLECO.PA,Ecolutions GmbH & Co KGaA,YHD
41884,MLPGO.PA,PGO Automobiles S.A.,YHD
41885,AAA.AS,AP Alternative Assets LP,Amsterdam
41886,OIR.LS,OIR Stock LS,Lisbon
41887,MLJSA.PA,JSA Technology SA,Paris
41888,PROBT.PA,PROLOGUE BSA,Paris
41889,ALRGR.PA,Rougier SA,YHD
41890,HUNDP.AS,HUNTER DOUGLAS,Amsterdam
41891,MROIL.BR,MARATHON OIL CORP,Brussels
41892,ALCBS.PA,CROSSJECT BSA 2019,Paris
41893,PRBS2.PA,PROLOGUE BSAA2021,Paris
41895,MLEDU.PA,Eduniversal SA,YHD
41896,MLLOI.PA,Locasystem International SA,YHD
41897,ALDBY.PA,DELTA DRONE BSA Y,Paris
41898,MLDAM.PA,Damaris SA,YHD
41901,UG.PA,Peugeot SA,Paris
41902,NLFBU.PA,NEOLIFE BSA 2019,Paris
41903,LTA.PA,Altamir SCA,Paris
41904,DEXB.BR,Dexia SA,Brussels
41905,CGGBT.PA,CGG BSA 2,Paris
41906,MCBS2.PA,MECELEC BSA DEC19,Paris
41907,CYBBT.PA,CYBERGUN BSA 2,Paris
41908,MLMNR.PA,MNR GROUP SA,YHD
41909,GECBT.PA,GECI INTL BSAR A,Paris
41910,ABNX.PA,Abionyx Pharma SA,Paris
41911,AKA.PA,Akka Technologies Se,Paris
41912,MAKBT.PA,MAKHEIA BSA 2019,Paris
41913,EURBU.PA,EUROPLASMA BSC,Paris
41914,FEN.LS,"Fenalu - Gestao de Investimentos e Participacoes, S.A.",Lisbon
41915,MDWBS.PA,MEDIAWAN WAR,Paris
41916,BAMA.AS,BAMA Stock AS,YHD
41917,MLMTD.PA,MTD Finance SA,YHD
41920,ALMTH.PA,Methorios Capital SpA,YHD
41922,ALWOO.PA,Safwood SpA,YHD
41923,ARTE.PA,Artea SA,Paris
41924,KA.AS,KAS BANK N.V.,Amsterdam
41925,ODBS2.PA,O2I BSA 2,Paris
41926,KKOWA.PA,KKO INT WARRANT A,Paris
41928,PFH.TO,Invesco Fundamental High Yld Corp Bd ETF,YHD
41930,PXX.TO,BlackPearl Resources Inc.,YHD
41931,FHY.TO,FT Short Duration High Yield Bd Comm,Toronto
41932,HMF.TO,Horizons Auspice Managed Fut ETF Comm,Toronto
41934,FAO.TO,CI First Asset Active Credit ETF,Toronto
41935,CWF.TO,Canadian World Fund Limited,YHD
41936,HXT.TO,Horizons S&P/TSX 60 Index ETF,Toronto
41938,NEW-A.TO,NewGrowth Corp.,Toronto
41939,PJC-A.TO,Jean Coutu Group [Pjc] Inc Cl. A Sv,YHD
41940,FGL.TO,First Asset Global Momentum ETF,YHD
41943,XCR.TO,iShares Conservative Core Port Builder,Toronto
41947,GDS.TO,Gendis Inc.,YHD
41949,FGU.TO,First Asset Fund Corp. - First Asset Global Value Class ETF,Toronto
41951,CWO.TO,iShares Emerging Markets Fdmtl ETF Comm,YHD
41956,MAR.TO,Mount Logan Capital Inc.,YHD
41959,PXF.TO,First Asset Provincial Bond Index ETF,Toronto
41966,CBN.TO,iShares Core Growth ETF Portfolio,YHD
41967,CGI.TO,Canadian General Investments Ltd,Toronto
41969,HVU.TO,BetaPro S&amp;P 500 VIX Short-Term Futures 2x Daily Bull ETF,Toronto
41974,XGR.TO,iShares Growth Core Portfolio Builder,Toronto
41975,NAL.TO,Newalta Corporation,YHD
41976,MNW.TO,Mitel Networks Corporation,YHD
41980,HGC.TO,Horizons Global Currency Opps ETF,YHD
41982,GZT.TO,Gazit Globe Ltd,YHD
41983,HQD.TO,BetaPro NASDAQ-100 -2x Daily Bear ETF,Toronto
41995,CBQ.TO,iShares BRIC ETF Comm,Toronto
42000,FCE.TO,First Asset Cambridge Core Canadian Equity ETF,Toronto
42002,CIE.TO,iShares International Fdmtl ETF Comm,YHD
42003,AYA.TO,Amaya Inc ,YHD
42004,FGM.TO,First Asset Fund Corp. - First Asset Global Momentum (CAD hedged) Class ETF,Toronto
42005,ZEL.TO,BMO Equity Linked Corporate Bond ETF,Toronto
42006,XUS.TO,iShares Core S&P 500 Index ETF,Toronto
42008,DHX-B.TO,DHX Media Ltd.,YHD
42009,FGV.TO,First Asset Global Value (CAD hedged) ETF,Toronto
42011,CRQ.TO,iShares Canadian Fundamental ETF Comm,YHD
42013,HXS.TO,Horizons S&P 500 Index ETF,Toronto
42016,HTD.TO,BetaPro US 30-year Bond -2x Daily Bear ETF,Toronto
42020,FCY.TO,First Asset Cambridge Core US Eq ETF Hdg,Toronto
42024,XGC.TO,iShares Global Completion Port Builder,Toronto
42025,OXF.TO,First Asset Can-Energy Cov Call ETF Comm,Toronto
42026,FUM.TO,First Asset U.S. Equity Multi-Factor Index ETF,Toronto
42038,AVO.TO,Avigilon Corp,YHD
42051,CBB.TO,First Asset Core Balanced ETF,Toronto
42054,FDY.TO,FT AlphaDEX Canadian Dividend ETF Comm,Toronto
42058,HER.TO,Heron Resources Limited ,YHD
42059,HMA.TO,Horizons Managed Multi-Asset Momentum ETF,Toronto
42061,DML.TO,Denison Mines Corp,Toronto
42068,CJP.TO,iShares Japan Fundamental ETF CADH Comm,YHD
42070,CBD.TO,iShares Core Balanced ETF Portfolio,YHD
42071,FIG.TO,CI First Asset Investment Grade Bond ETF,Toronto
42075,XEF.TO,iShares Core MSCI EAFE IMI Index ETF,Toronto
42076,XBZ.TO,iShares MSCI Brazil ETF,Toronto
42077,NLN.TO,"NeuLion, Inc.",YHD
42078,GTX.TO,Gran Tierra Exchangeco Inc.,YHD
42080,HBG.TO,Hamilton Global Bank ETF,Toronto
42081,HVI.TO,BetaPro S&P 500 VIX Short-Term Futures Daily Inverse ETF,YHD
42089,UTC-C.TO,Utility Corp Cl C,YHD
42090,XTG.TO,Xtra Gold Resources Corp,Toronto
42092,MNT.TO,Royal Canadian Mint - Canadian Gold Reserves,Toronto
42094,MNS.TO,Royal Canadian Mint - Canadian Silver Reserves,Toronto
42095,SWH.TO,Sunwah International Ltd,Toronto
42097,QRD.TO,Questrade Russell 1000 EW US CD ETF CADH,Toronto
42100,QQC.TO,Invesco QQQ ETF,YHD
42101,RXE.TO,RBC Quant Emerging Markets Equity Leaders ETF,Toronto
42107,QRT.TO,Questrade Russell 1000 EW US TecETF CADH,Toronto
42108,NOA.TO,North American Construction Group Ltd,Toronto
42111,RHS.TO,RBC Quant US Equity Ldrs (CAD Hdg) ETF,YHD
42114,VBV.TO,VBI Vaccines Inc.,YHD
42115,QRI.TO,Questrade Russell 1000 EW US IndETF CADH,Toronto
42116,PXU.TO,Invesco FTSE RAFI US ETF,YHD
42119,PGL.TO,Invesco Long Term Government Bond ETF,YHD
42120,QRH.TO,Questrade Russell 1000 EW US HC ETF CADH,Toronto
42121,RHI.TO,RBC Quant EAFE Div Ldrs(CAD Hedged) ETF,YHD
42124,QGE.TO,ONE Global Equity ETF,YHD
42127,QMV.TO,Questrade Russell US Midcap Val ETF CADH,Toronto
42134,RHU.TO,RBC Quant US Div Ldrs (CAD Hedged) ETF,YHD
42144,SPE.TO,Spartan Energy Corp ,YHD
42146,SHA.TO,Sphere FTSE Asia Sustainable Yield ETF,Toronto
42149,XDC.TO,Xtreme Drilling Corp.,YHD
42150,RQE.TO,RBC Target 2017 Corporate Bond ETF,Toronto
42151,QMG.TO,Questrade Russell US Midcap Gr ETF CADH,Toronto
42160,PDL.TO,Impala Canada Ltd.,Toronto
42164,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD
42165,SHU.TO,Sphere FTSE US Sustainable Yield ETF,Toronto
42166,RQF.TO,RBC Target 2018 Corporate Bond ETF,Toronto
42169,TMI.TO,Gold Springs Resource Corp.,Toronto
42172,SBT-B.TO,Purpose Silver Bullion Fund,Toronto
42173,BKL.TO,Invesco Senior Loan ETF CAD Hedged,YHD
42179,XAL.TO,iShares Alternatives Complt Port Builder,Toronto
42180,CLU.TO,iShares US Fundamental ETF (CAD-H) Comm,YHD
42183,QCP.TO,Questrade Fixed Income Core Plus ETF,Toronto
42184,STB.TO,Student Transportation Inc,YHD
42191,RHP.TO,RBC Quant Eurp Div Ldrs(CAD Hedged) ETF,YHD
42194,RIG.TO,RBC Quant Global Infrastructure Leaders ETF,Toronto
42196,WJA.TO,WestJet Airlines Ltd.,Toronto
42198,RHF.TO,RBC Quant EAFE Equity Ldrs (CAD Hdg) ETF,YHD
42199,PDN.TO,Paladin Energy Ltd.,YHD
42204,HAU.TO,Horizons Active US Dividend ETF,Toronto
42205,FGX.TO,Faircourt Gold Income Corp.,YHD
42279,ESGV,Vanguard ESG U.S. Stock ETF,BATS
42283,VSGX,Vanguard ESG International Stock ETF,BATS
42286,PAUG,Innovator S&P 500 Power Buffer ETF - August,BATS
42295,FNOV,FT Cboe Vest U.S. Equity Buffer ETF - November,BATS
42297,POCT,Innovator S&P 500 Power Buffer ETF - October,BATS
42301,IETC,iShares Evolved U.S. Technology ETF,BATS
42305,PAWZ,ProShares Pet Care ETF,BATS
42309,BBUS,JPMorgan BetaBuilders U.S. Equity ETF,BATS
42314,UFEB,Innovator S&P 500 Ultra Buffer ETF - February,BATS
42317,UOCT,Innovator S&P 500 Ultra Buffer ETF - October,BATS
42319,MFMS,MFAM Small-Cap Growth ETF,BATS
42372,RYLD,Global X Russell 2000 Covered Call ETF,BATS
42402,HCXZ,"Hercules Capital, Inc.",NYSE
42403,HCXY,"Hercules Capital, Inc.",NYSE
42404,NTEST,Tick Pilot Test Sym-Control,NYSE
42405,ENBA,Enbridge Inc. 6.375 SNT18 B 78,NYSE
42406,NRUC,National Rural Utilities Cooper,NYSE
42407,BF.B,Brown-Forman Corp,YHD
42408,NFC,New Frontier Health Corporation,NYSE
42409,BRK.A,Berkshire Hathaway Inc,Not Available
42410,IFFT,International Flavors & Fragran,NYSE
42411,BIO.B,"Bio-Rad Laboratories, Inc. Class B",YHD
42412,CTV,Qwest Corp. NT 10/01/54,NYSE
42413,CTZ,Qwest Corp. NT,NYSE
42414,PRS,"Prudential Financial, Inc. 5.62",NYSE
42415,ROAN,"Roan Resources, Inc.",NYSE
42416,PVT,Pivotal Acquisition Corp.,NYSE
42417,SREA,SEMPRA ENERGY,NYSE
42418,SAB,Saratoga Investment Corp. NT 23,NYSE
42419,SAF,Saratoga Investment Corp 6.25% ,NYSE
42420,GEF.B,"Greif, Inc. Class B",YHD
42421,HEI.A,Heico Corp Class A,Not Available
42422,CTAA,Qwest Corp. NT 7% 2056,NYSE
42423,AWAY,ETFMG Travel Tech ETF,NYSE American
42424,CHIC,Global X MSCI China Comm Services ETF,NYSEArca
42425,AFGC,"American Financial Group, Inc.",NYSE
42426,GRP-U,Granite Real Estate Inc. Staple,NYSE
42440,AEFC,Aegon Funding Company LLC,NYSE
42441,CTEST,NYSE Test One,NYSE
42442,AVEM,Avantis Emerging Markets Equity ETF,NYSEArca
42443,AVUV,Avantis U.S. Small Cap Value ETF,NYSEArca
42444,AVUS,Avantis U.S. Equity ETF,NYSEArca
42445,BDCY,ETRACS 2xMonthly Leveraged Wells Fargo Diversified Business Development Company Index ETN Series B,NYSEArca
42446,BNKO,MicroSectors U.S. Big Banks Index 2X Leveraged ETNs,NYSE American
42447,AQNB,Algonquin Power & Utilities Cor,NYSE
42448,AQNA,Algonquin Power & Utilities Cor,NYSE
42449,BNKD,MicroSectors U.S. Big Banks Index -3X Inverse Leveraged ETNs,NYSEArca
42450,BATT,Amplify Advanced Battery Metals and Materials ETF,NYSEArca
42451,AVDE,Avantis International Equity ETF,NYSEArca
42452,BF.A,Brown-Forman Corporation Class A,Not Available
42453,BNKZ,MicroSectors U.S. Big Banks Index -2X Inverse Leveraged ETNs,NYSEArca
42458,CMSD,CMS Energy Corporation 5.875% J,NYSE
42459,CMSC,CMS Energy Corporation 5.875% J,NYSE
42460,UNMA,Unum Group 6.250% JR NT58,NYSE
42461,SJIU,"South Jersey Industries, Inc. CORP UNITS",NYSE
42462,UZB,United States Cellular Corporation SR NT 120163,NYSE
42463,ARGD,"Argo Group US, Inc. 6.5% SR NTS 42",NYSE
42464,CUBB,"Customers Bancorp, Inc 5.375% S",NYSE
